Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
559;21211;"Pharmacy Education";journal;"14772701, 15602214";0,174;Q3;20;188;426;4714;245;403;0,58;25,07;57,98;0;65;Netherlands;Western Europe;"International Pharmaceutical Federation";"1973-1978, 2002-2023";"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
560;20000195040;"Iranian Journal of Medical Physics";journal;"17357241, 1735160X";0,173;Q4;13;28;166;682;71;166;0,34;24,36;38,53;0;19;Iran;Middle East;"Mashhad University of Medical Sciences";"2011-2023";"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
561;20364;"Sports Orthopaedics and Traumatology";journal;"0949328X, 18764339";0,173;Q4;14;45;141;933;49;105;0,28;20,73;26,79;0;3;Germany;Western Europe;"Elsevier GmbH";"2001-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine"
562;21101039664;"Health Education and Health Promotion";journal;"25885715, 23452897";0,171;Q4;4;99;186;3598;82;180;0,42;36,34;51,91;0;49;Iran;Middle East;"Tarbiat Modares University";"2019-2023";"Education (Q4); Health Informatics (Q4); Health Information Management (Q4); Health Policy (Q4); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Social Sciences"
563;21101033081;"Journal of Nature and Science of Medicine";journal;"2589627X, 25896288";0,171;Q3;10;19;153;502;65;133;0,35;26,42;42,31;0;10;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2018-2023";"Health Professions (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions"
564;17048;"Physikalische Medizin Rehabilitationsmedizin Kurortmedizin";journal;"1439085X, 09406689";0,171;Q4;20;44;199;1027;57;155;0,27;23,34;47,41;0;2;Germany;Western Europe;"Georg Thieme Verlag";"1991-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4); Sports Science (Q4)";"Health Professions; Medicine"
565;21101090587;"Investigacion en Educacion Medica";journal;"20075057, 2007865X";0,170;Q3;8;61;163;1199;72;126;0,35;19,66;46,92;0;19;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2022-2023";"Health Professions (miscellaneous) (Q3); Education (Q4); Health Informatics (Q4); Health (social science) (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
566;21100901481;"Journal of Interactional Research in Communication Disorders";journal;"2040512X, 20405111";0,169;Q4;3;19;47;802;14;42;0,25;42,21;61,22;0;4;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q2); Speech and Hearing (Q4)";"Health Professions; Social Sciences"
567;19812;"Archivos de Medicina del Deporte";journal;"02128799";0,168;Q4;14;29;141;912;51;126;0,27;31,45;27,41;0;4;Spain;Western Europe;"Federacion Espanola De Medicina Del Deporte";"1997-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)";"Health Professions; Medicine"
568;21101124158;"Journal of Medicine Access";journal;"27550834";0,168;Q4;2;24;12;1015;11;11;0,92;42,29;55,41;0;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"2022-2023";"Health Informatics (Q4); Health Information Management (Q4); Health Policy (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
569;19800188017;"Journal of Orthopaedics, Trauma and Rehabilitation";journal;"22104925, 22104917";0,168;Q4;8;47;144;1239;56;144;0,40;26,36;27,98;0;2;Netherlands;Western Europe;"Elsevier B.V.";"2010-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
570;21101048553;"Jurnal Keperawatan Indonesia";journal;"14104490, 23549203";0,168;Q3;2;0;32;0;13;32;0,41;0,00;0,00;0;0;Indonesia;Asiatic Region;"Faculty of Nursing of Universitas Indonesia";"2021-2022";"Health Professions (miscellaneous) (Q3); Advanced and Specialized Nursing (Q4); Nursing (miscellaneous) (Q4); Research and Theory (Q4)";"Health Professions; Nursing"
571;27231;"Klinichescheskaya Laboratornaya Diagnostika";journal;"08692084, 24121320";0,168;Q3;13;100;353;2853;197;353;0,62;28,53;68,77;0;46;Russian Federation;Eastern Europe;"";"1993-2022";"Medical Laboratory Technology (Q3); Biochemistry (medical) (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
572;21100942910;"MHSalud";journal;"1659097X";0,168;Q4;4;25;53;920;29;53;0,47;36,80;27,03;0;8;Costa Rica;Latin America;"Universidad Nacional";"2019-2023";"Biophysics (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
573;19400157142;"Chiang Mai University Journal of Natural Sciences";journal;"16851994";0,167;Q3;15;1;228;34;171;228;0,72;34,00;66,67;0;0;Thailand;Asiatic Region;"Chiang Mai University";"2003, 2006, 2009-2023";"Health Professions (miscellaneous) (Q3); Multidisciplinary (Q3); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Dentistry (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Dentistry; Environmental Science; Health Professions; Medicine; Multidisciplinary; Pharmacology, Toxicology and Pharmaceutics"
574;19700174811;"European Journal of Parenteral and Pharmaceutical Sciences";journal;"17406277, 26336588";0,166;Q3;7;13;35;214;10;34;0,24;16,46;30,77;0;0;United Kingdom;Western Europe;"Pharmaceutical and Healthcare Sciences Society";"2010-2023";"Pharmaceutical Science (Q3); Pharmacy (Q3)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
575;21101098814;"International Journal of Disabilities Sports and Health Sciences";journal;"26459094";0,166;Q4;5;100;55;3840;29;53;0,54;38,40;41,89;0;17;Turkey;Middle East;"Nevzat Demirci";"2019-2023";"Health (social science) (Q4); Life-span and Life-course Studies (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
576;21101153192;"Iranian South Medical Journal";journal;"17354374, 17356954";0,166;Q3;3;22;97;751;25;95;0,25;34,14;53,23;0;10;Iran;Middle East;"";"2020-2023";"Health Professions (miscellaneous) (Q3); Pharmacy (Q3); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
577;19900192590;"Sport Science";journal;"18403662, 18403670";0,166;Q4;22;18;166;495;67;162;0,26;27,50;38,18;0;1;Bosnia and Herzegovina;Eastern Europe;"University of Travnik";"2008-2022";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine"
578;21101060641;"Hacia la Promocion de la Salud";journal;"01217577, 24628425";0,165;Q3;6;14;88;417;31;74;0,30;29,79;63,89;0;6;Colombia;Latin America;"Universidad de Caldas";"2019-2022";"Health Professions (miscellaneous) (Q3); Community and Home Care (Q4); Health Policy (Q4); Health (social science) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Nursing; Social Sciences"
579;21101175741;"Journal of Critical Limb Ischemia";journal;"26943026";0,165;Q4;3;24;49;472;16;37;0,33;19,67;17,02;0;9;United States;Northern America;"HMP Global";"2021-2023";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Podiatry (Q4)";"Health Professions; Medicine"
580;21101019768;"Chinese Journal of Orthopaedic Trauma";journal;"16717600";0,164;Q4;8;186;595;4806;246;584;0,43;25,84;26,52;0;8;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2019-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4); Surgery (Q4)";"Health Professions; Medicine"
581;21101021450;"Middle East Journal of Rehabilitation and Health Studies";journal;"24234451";0,164;Q4;5;40;126;1442;70;117;0,56;36,05;45,95;0;13;Iran;Middle East;"Brieflands";"2019-2024";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
582;21101000289;"Clinical Archives of Communication Disorders";journal;"25085948";0,163;Q4;8;22;55;776;21;55;0,37;35,27;65,96;0;7;South Korea;Asiatic Region;"Korean Association of Speech-Language Pathologists";"2016-2023";"Cognitive Neuroscience (Q4); Environmental Engineering (Q4); Public Health, Environmental and Occupational Health (Q4); Sensory Systems (Q4); Speech and Hearing (Q4)";"Environmental Science; Health Professions; Medicine; Neuroscience"
583;21100790774;"GaBI Journal";journal;"20336403, 20336772";0,163;Q3;15;0;28;0;24;23;0,00;0,00;0,00;0;0;Belgium;Western Europe;"Pro Pharma Communications International";"2014-2020";"Drug Guides (Q3); Pharmacy (Q3)";"Health Professions; Medicine"
584;4700152478;"Jornal Brasileiro de Patologia e Medicina Laboratorial";journal;"16784774, 16762444";0,163;Q3;19;10;131;392;87;128;0,58;39,20;54,05;0;3;Brazil;Latin America;"";"2001-2002, 2006-2022";"Medical Laboratory Technology (Q3); Clinical Biochemistry (Q4); Pathology and Forensic Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
585;21101044840;"Traditional and Integrative Medicine";journal;"24765104, 24765112";0,162;Q4;7;48;116;2464;75;108;0,66;51,33;44,86;0;10;Iran;Middle East;"Tehran University of Medical Sciences";"2018-2023";"Complementary and Alternative Medicine (Q4); Complementary and Manual Therapy (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
586;21101046204;"Frontiers in Biomedical Technologies";journal;"23455837, 23455829";0,161;Q3;7;52;157;1806;77;150;0,38;34,73;29,52;0;14;Iran;Middle East;"Tehran University of Medical Sciences";"2019-2023";"Medical Laboratory Technology (Q3); Biomedical Engineering (Q4); Radiological and Ultrasound Technology (Q4)";"Engineering; Health Professions"
587;21101058281;"Frontiers in Emergency Medicine";journal;"27173593";0,161;Q4;7;38;107;945;118;88;1,10;24,87;27,87;0;12;Iran;Middle East;"Tehran University of Medical Sciences";"2021-2023";"Emergency Nursing (Q3); Emergency Medical Services (Q4); Emergency Medicine (Q4)";"Health Professions; Medicine; Nursing"
588;21101040698;"South African Journal of Bioethics and Law";journal;"19997639";0,160;Q3;5;26;66;575;22;51;0,33;22,12;62,86;0;9;South Africa;Africa;"South African Medical Association";"2019-2023";"Health Professions (miscellaneous) (Q3); Law (Q3); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Social Sciences"
589;19700175258;"Journal of Chiropractic Humanities";journal;"15563499";0,159;Q4;14;4;21;235;13;19;0,71;58,75;41,46;0;1;United States;Northern America;"Elsevier Inc.";"1993-1999, 2001, 2004-2023";"Chiropractics (Q4); Complementary and Alternative Medicine (Q4)";"Health Professions; Medicine"
590;4700153007;"Rivista Italiana della Medicina di Laboratorio";journal;"1825859X";0,159;Q3;12;40;111;1178;31;95;0,32;29,45;64,57;0;14;Italy;Western Europe;"Springer-Verlag Italia s.r.l.";"2005-2023";"Medical Laboratory Technology (Q3); Biochemistry (medical) (Q4)";"Health Professions; Medicine"
591;21101061987;"Revista Chilena de Fonoaudiologia";journal;"07174659, 07194692";0,158;Q4;3;17;48;691;17;44;0,29;40,65;65,22;0;3;Chile;Latin America;"Universidad de Chile";"2019-2023";"Linguistics and Language (Q3); Otorhinolaryngology (Q4); Rehabilitation (Q4); Speech and Hearing (Q4)";"Health Professions; Medicine; Social Sciences"
592;23263;"Sprache Stimme Gehor";journal;"03420477, 14391260";0,158;Q4;12;78;211;539;20;109;0,07;6,91;67,69;0;5;Germany;Western Europe;"Georg Thieme Verlag";"1980-2023";"Applied Psychology (Q4); Psychiatry and Mental Health (Q4); Speech and Hearing (Q4)";"Health Professions; Medicine; Psychology"
593;21100820896;"Journal of Advanced Pharmacy Education and Research";journal;"22493379";0,157;Q3;14;78;287;2236;184;287;0,77;28,67;56,98;0;22;India;Asiatic Region;"Society of Pharmaceutical Education &amp; Research [SPER]";"2015, 2017-2023";"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
594;20826;"Military Medical Science Letters (Vojenske Zdravotnicke Listy)";journal;"03727025, 2571113X";0,156;Q4;6;33;110;1255;60;96;0,66;38,03;36,23;0;12;Czech Republic;Eastern Europe;"University of Defence, Faculty of Military Health Sciences";"1948-1951, 1961, 1963, 1965, 1973-1992, 2018-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Emergency Medical Services (Q4); Emergency Medicine (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Public Health, Environmental and Occupational Health (Q4); Veterinary (miscellaneous) (Q4)";"Health Professions; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics; Veterinary"
595;144881;"Revista de Logopedia, Foniatria y Audiologia";journal;"02144603, 15781712";0,156;Q4;14;26;74;907;39;61;0,52;34,88;68,66;0;4;Spain;Western Europe;"STM Editores S.A";"1981-1995, 2005-2023";"LPN and LVN (Q4); Speech and Hearing (Q4)";"Health Professions; Nursing"
596;21100893337;"Turkish Journal of Physiotherapy and Rehabilitation";journal;"26514451, 2651446X";0,156;Q4;4;43;112;1358;40;112;0,27;31,58;67,69;0;10;Turkey;Middle East;"Turkish Physiotherapy Association";"2018-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
597;21101045275;"Iranian Journal of Health Education and Health Promotion";journal;"2345346X, 23453265";0,155;Q3;8;25;96;903;42;96;0,44;36,12;57,14;0;10;Iran;Middle East;"Iranian Association of Health Education and Health Promotion";"2019-2023";"Health Professions (miscellaneous) (Q3); Education (Q4); Health Informatics (Q4); Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Social Sciences"
598;21101136677;"Aesthetic Cosmetology and Medicine";journal;"27193241";0,154;Q4;4;32;122;992;40;122;0,30;31,00;90,57;0;6;Poland;Eastern Europe;"INDYGO Zahir Media";"2020-2023";"Pharmaceutical Science (Q3); Dermatology (Q4); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
599;6800153102;"Canadian Journal of Speech-Language Pathology and Audiology";journal;"1913200X";0,154;Q4;21;13;45;630;21;44;0,47;48,46;84,21;0;6;Canada;Northern America;"Canadian Association of Speech-Language Pathologists and Audiologists";"2007-2023";"Linguistics and Language (Q3); Speech and Hearing (Q4)";"Health Professions; Social Sciences"
600;19900193636;"Open Sports Sciences Journal";journal;"1875399X";0,154;Q4;16;12;65;415;29;64;0,40;34,58;22,64;0;2;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2009-2010, 2012-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine"
601;21101038686;"Chinese Journal of Ultrasonography";journal;"10044477";0,152;Q4;6;149;560;3449;213;559;0,41;23,15;43,27;0;43;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2020-2023";"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
602;28203;"Bio-Medical Engineering";journal;"00063398, 15738256";0,150;Q4;19;99;289;1501;112;289;0,42;15,16;33,33;0;7;United States;Northern America;"Springer New York";"1967-2023";"Biomedical Engineering (Q4); Medical Laboratory Technology (Q4); Medicine (miscellaneous) (Q4)";"Engineering; Health Professions; Medicine"
603;21101039106;"Journal of Health Administration";journal;"20081200, 20081219";0,150;Q4;5;15;94;509;39;94;0,41;33,93;40,82;0;6;Iran;Middle East;"Iran University of Medical Sciences";"2019-2023";"Emergency Medicine (Q4); Health Informatics (Q4); Health Information Management (Q4); Health Policy (Q4)";"Health Professions; Medicine"
604;21101089571;"Laboratory Diagnostics. Eastern Europe";journal;"22265392, 2522137X";0,150;Q4;2;55;76;872;20;75;0,26;15,85;65,13;0;24;Belarus;Eastern Europe;"Professionalnye Izdaniya";"2021-2023";"Biochemistry (medical) (Q4); Clinical Biochemistry (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Medical Laboratory Technology (Q4); Pathology and Forensic Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Immunology and Microbiology; Medicine"
605;21101019760;"Chinese Journal of Orthopaedics";journal;"02532352";0,147;Q4;7;185;613;6237;225;613;0,38;33,71;23,78;0;40;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2020-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Surgery (Q4)";"Health Professions; Medicine"
606;21100945707;"Zdravotnicke Listy";journal;"26444909, 13393022";0,147;Q4;5;50;147;1077;30;139;0,18;21,54;77,53;0;16;Slovakia;Eastern Europe;"Faculty of Healthcare, Alexander Dubcek University of Trencin";"2019-2023";"Nursing (miscellaneous) (Q4); Occupational Therapy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Nursing"
607;21100922188;"Farmatsiya i Farmakologiya";journal;"23079266, 24132241";0,146;Q3;7;34;129;1584;69;129;0,50;46,59;55,61;0;12;Russian Federation;Eastern Europe;"Volgograd State Medical University, Pyatigorsk Medical and Pharmaceutical Institute";"2019-2023";"Pharmacology (nursing) (Q2); Pharmacy (Q3); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
608;15079;"Hearing Journal";journal;"23336218, 07457472";0,146;Q4;22;97;462;408;69;294;0,07;4,21;44,79;0;10;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2001-2023";"Speech and Hearing (Q4)";"Health Professions"
609;21101049615;"Journal of Rehabilitation Sciences and Research";journal;"23456159";0,146;Q4;5;34;97;1154;35;95;0,35;33,94;47,97;0;8;Iran;Middle East;"Shriaz University of Medical Sciences";"2019-2023";"Occupational Therapy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Speech and Hearing (Q4)";"Health Professions"
610;21101176721;"Korean Journal of Sport Science";journal;"22337938, 15982920";0,145;Q4;4;47;177;2650;33;177;0,16;56,38;28,42;0;8;South Korea;Asiatic Region;"";"2019-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
611;13600154749;"South African Journal for Research in Sport, Physical Education and Recreation";journal;"29602386, 03799069";0,145;Q4;19;18;62;867;20;62;0,34;48,17;55,36;0;1;South Africa;Africa;"North-West Unversity";"2008-2023";"Education (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)";"Health Professions; Social Sciences"
612;21101039168;"Universal Journal of Public Health";journal;"23318945, 23318880";0,145;Q4;4;106;126;3577;80;126;0,69;33,75;54,62;0;66;United States;Northern America;"Horizon Research Publishing";"2020-2023";"Health Policy (Q4); Health Professions (miscellaneous) (Q4); Health (social science) (Q4); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Social Sciences"
613;21101114181;"Bulletin de la Dialyse a Domicile";journal;"26079917";0,144;Q3;4;13;75;377;9;72;0,11;29,00;50,00;0;8;France;Western Europe;"Registre de Dialyse Peritoneale de Langue Francaise";"2019-2023";"Medical Assisting and Transcription (Q3); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Nephrology (Q4)";"Health Professions; Medicine"
614;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,143;Q4;15;34;184;905;62;156;0,24;26,62;50,00;0;12;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2023";"Library and Information Sciences (Q3); Health Information Management (Q4); Health Policy (Q4)";"Health Professions; Medicine; Social Sciences"
615;19900192008;"Sport History Review";journal;"10871659, 15432947";0,143;Q4;8;13;50;1150;13;44;0,23;88,46;35,29;0;4;United States;Northern America;"Human Kinetics Publishers Inc.";"1999, 2002, 2009-2023";"History (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)";"Arts and Humanities; Health Professions"
616;21101023213;"Exercise Science";journal;"12261726, 23840544";0,142;Q4;5;52;183;2329;51;170;0,27;44,79;30,08;0;16;South Korea;Asiatic Region;"Korean Society of Exercise Physiology";"2019-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Physiology (medical) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
617;35404;"Operative Techniques in Sports Medicine";journal;"15579794, 10601872";0,141;Q4;36;42;113;2079;43;103;0,41;49,50;23,64;1;2;United States;Northern America;"W.B. Saunders";"1993-2023";"Orthopedics and Sports Medicine (Q4); Sports Science (Q4); Surgery (Q4)";"Health Professions; Medicine"
618;21101034439;"Studia Sportiva";journal;"25708783, 18027679";0,141;Q4;3;16;70;574;25;70;0,32;35,88;28,57;0;7;Czech Republic;Eastern Europe;"Masaryk University Faculty of Sports Studies";"2019-2023";"Applied Psychology (Q4); Education (Q4); Health (social science) (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Health Professions; Medicine; Psychology; Social Sciences"
619;21101052728;"Therapeutic Radiology and Oncology";journal;"26162768";0,140;Q4;3;24;71;630;24;68;0,34;26,25;44,55;0;18;China;Asiatic Region;"AME Publishing Company";"2019-2023";"Oncology (Q4); Oncology (nursing) (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine; Nursing"
620;21101078824;"Archives of Health Science and Research";journal;"26874644";0,139;Q4;4;33;96;1131;29;96;0,25;34,27;73,33;0;10;Turkey;Middle East;"AVES";"2020-2023";"Earth and Planetary Sciences (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Health (social science) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Earth and Planetary Sciences; Health Professions; Medicine; Social Sciences"
621;3900148601;"Georgian medical news";journal;"15120112";0,139;Q3;22;340;968;8723;304;968;0,30;25,66;47,75;0;145;Georgia;Eastern Europe;"Georgian Association of Business Press";"2005-2023";"Pharmacy (Q3)";"Health Professions"
622;21101167510;"Reviews on Clinical Pharmacology and Drug Therapy";journal;"16834100, 25421875";0,139;Q4;5;30;120;1629;33;120;0,27;54,30;48,35;0;5;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2023";"Biochemistry (medical) (Q4); Complementary and Manual Therapy (Q4); Drug Guides (Q4); Occupational Therapy (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
623;21101040207;"Revista Facultad Nacional de Salud Publica";journal;"22563334, 0120386X";0,139;Q4;16;29;97;1025;26;81;0,24;35,34;61,70;0;17;Colombia;Latin America;"Universidad de Antioquia";"2008-2023";"Epidemiology (Q4); Health Information Management (Q4); Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
624;7200153131;"Fisioterapia";journal;"15782107, 02115638";0,138;Q4;13;49;149;1192;53;121;0,35;24,33;47,22;0;17;Spain;Western Europe;"Ediciones Doyma, S.L.";"2005-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions"
625;4400151606;"International Journal of Bioinformatics Research and Applications";journal;"17445485, 17445493";0,138;Q4;19;25;77;903;25;72;0,36;36,12;39,66;0;12;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2023";"Biomedical Engineering (Q4); Clinical Biochemistry (Q4); Health Informatics (Q4); Health Information Management (Q4); Medicine (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Engineering; Health Professions; Medicine"
626;21100197966;"Medicina Naturista";journal;"15763080";0,137;Q4;6;19;84;582;22;74;0,31;30,63;39,34;0;8;Spain;Western Europe;"Zaragoza : Universidad de Zaragoza, Facultad de Medicina";"2000, 2002, 2004-2011, 2013, 2015-2023";"Chiropractics (Q4); Complementary and Alternative Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine"
627;21101030207;"Sportske Nauke i Zdravlje";journal;"2232822X, 22328211";0,137;Q4;3;24;70;785;17;70;0,18;32,71;38,71;0;5;Bosnia and Herzegovina;Eastern Europe;"Pan - European University Apeiron";"2019-2023";"Immunology and Allergy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
628;21101152539;"Unnes Journal of Public Health";journal;"22526781, 25487604";0,137;Q4;4;20;60;714;18;60;0,28;35,70;55,56;0;15;Indonesia;Asiatic Region;"Universitas Negeri Semarang";"2019-2023";"Epidemiology (Q4); Health Policy (Q4); Health Professions (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
629;21101146384;"Health in Emergencies and Disasters Quarterly";journal;"23454210";0,136;Q4;5;41;90;1190;38;77;0,34;29,02;29,37;0;23;Iran;Middle East;"Negah Institute for Social Research and Scientific Communication";"2019-2023";"Building and Construction (Q4); Civil and Structural Engineering (Q4); Emergency Medical Services (Q4); Emergency Medicine (Q4); Social Sciences (miscellaneous) (Q4)";"Engineering; Health Professions; Medicine; Social Sciences"
630;17211;"Journal of Diagnostic Medical Sonography";journal;"15525430, 87564793";0,136;Q4;20;90;235;1838;72;213;0,31;20,42;53,64;0;30;United States;Northern America;"SAGE Publications Inc.";"1985-2023";"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
631;21100810708;"Advances in Ophthalmology and Optometry";journal;"24521760";0,135;Q4;6;29;77;1469;22;73;0,29;50,66;47,83;0;8;United States;Northern America;"Elsevier Inc.";"2016-2023";"Ophthalmology (Q4); Optometry (Q4)";"Health Professions; Medicine"
632;21101021219;"Revista Pesquisa em Fisioterapia";journal;"22382704";0,135;Q4;3;30;213;754;39;201;0,20;25,13;54,55;0;6;Brazil;Latin America;"BAHIANA - School of Medicine and Public Health";"2019-2023";"Occupational Therapy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
633;40126;"Journal of Social Distress and the Homeless";journal;"1573658X, 10530789";0,134;Q4;25;0;2;0;3;2;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2002, 2015-2020";"Health Professions (miscellaneous) (Q4); Psychology (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Psychology; Social Sciences"
