Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
472;21100469452;"Timing and Time Perception";journal;"2213445X, 22134468";0,398;Q4;19;27;80;622;96;79;1,20;23,04;28,95;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2013-2023";"Applied Psychology (Q3); Experimental and Cognitive Psychology (Q3); Neuropsychology and Physiological Psychology (Q3); Cognitive Neuroscience (Q4)";"Neuroscience; Psychology"
473;15500154703;"Evolutionary Psychology";journal;"14747049";0,397;Q4;48;21;89;1225;124;89;1,40;58,33;43,02;0;3;United States;Northern America;"SAGE Publications Inc.";"2009-2023";"Medicine (miscellaneous) (Q3); Social Psychology (Q3); Behavioral Neuroscience (Q4)";"Medicine; Neuroscience; Psychology"
474;21100371966;"Open Life Sciences";journal;"23915412";0,393;Q4;44;258;407;10108;808;404;1,73;39,18;44,41;0;121;Germany;Western Europe;"Walter de Gruyter GmbH";"2014-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
475;21100901222;"Concussion";journal;"20563299";0,392;Q3;12;9;33;283;53;27;1,39;31,44;43,75;0;2;United Kingdom;Western Europe;"Future Medicine Ltd.";"2016-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
476;16818;"Journal of Sensory Studies";journal;"1745459X, 08878250";0,392;Q4;64;81;215;3496;460;215;2,05;43,16;50,00;0;14;United States;Northern America;"Wiley-Blackwell";"1986-2023";"Food Science (Q2); Sensory Systems (Q4)";"Agricultural and Biological Sciences; Neuroscience"
477;21100215180;"Neurology Research International";journal;"20901860, 20901852";0,384;Q3;39;4;50;252;84;50;1,78;63,00;71,43;0;1;United States;Northern America;"Hindawi Publishing Corporation";"2010-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
478;24713;"Behaviour";journal;"00057959, 1568539X";0,380;Q4;85;61;207;3489;203;205;0,94;57,20;47,67;0;7;Netherlands;Western Europe;"Brill Academic Publishers";"1948, 1950-1951, 1953-2023";"Animal Science and Zoology (Q2); Behavioral Neuroscience (Q4)";"Agricultural and Biological Sciences; Neuroscience"
479;10600153338;"Integrative Psychological and Behavioral Science";journal;"19324502, 19363567";0,380;Q4;42;96;186;6646;260;184;1,41;69,23;31,33;1;18;United States;Northern America;"Springer New York";"1969, 1976, 1991, 2007-2023";"Cultural Studies (Q1); Philosophy (Q1); Anthropology (Q2); Applied Psychology (Q3); Experimental and Cognitive Psychology (Q3); Neuropsychology and Physiological Psychology (Q3); Social Psychology (Q3); Behavioral Neuroscience (Q4)";"Arts and Humanities; Neuroscience; Psychology; Social Sciences"
480;21101131056;"Animal Sentience";journal;"23777478";0,372;Q4;13;35;137;797;150;137;1,66;22,77;23,53;0;2;United States;Northern America;"WellBeing International";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Neuroscience"
481;21100426212;"Clinical Optometry";journal;"11792752";0,372;Q4;18;28;94;1097;164;88;1,33;39,18;42,99;0;2;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2014-2023";"Ophthalmology (Q3); Sensory Systems (Q4)";"Medicine; Neuroscience"
482;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543, 1931227X";0,372;Q3;16;42;116;853;108;70;0,94;20,31;54,26;2;6;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1946-1948, 1952-1957, 1961, 1963, 1965-1972, 2008-2023";"Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience"
483;73721;"South African Journal of Communication Disorders";journal;"03798046, 22254765";0,370;Q4;17;15;99;548;118;98;1,10;36,53;75,86;0;7;South Africa;Africa;"OpenJournals Publishing AOSIS (Pty) Ltd";"1977-2023";"Linguistics and Language (Q1); Communication (Q2); Experimental and Cognitive Psychology (Q3); Speech and Hearing (Q3); Cognitive Neuroscience (Q4)";"Health Professions; Neuroscience; Psychology; Social Sciences"
484;21100818750;"Journal of EMDR Practice and Research";journal;"1933320X, 19333196";0,369;Q4;21;22;59;1239;92;57;1,51;56,32;53,19;0;4;United States;Northern America;"Springer Publishing Company";"2011, 2014-2023";"Experimental and Cognitive Psychology (Q3); Neuropsychology and Physiological Psychology (Q3); Psychiatry and Mental Health (Q3); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4)";"Medicine; Neuroscience; Psychology"
485;19700201172;"Journal of Neurosciences in Rural Practice";journal;"09763147, 09763155";0,365;Q4;32;155;428;2819;469;357;0,82;18,19;30,74;0;42;India;Asiatic Region;"Scientific Scholar LLC";"2010-2023";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
486;130045;"Journal of Applied Biomedicine";journal;"12140287, 1214021X";0,363;Q4;38;25;63;973;122;63;2,07;38,92;43,93;0;11;Czech Republic;Eastern Europe;"University of South Bohemia in Ceske Budejovice Faculty of Health and Social Sciences";"2005-2023";"Agricultural and Biological Sciences (miscellaneous) (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Artificial Intelligence (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Biomedical Engineering (Q3); Health, Toxicology and Mutagenesis (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering; Environmental Science; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
487;30066;"Journal of Psychophysiology";journal;"21512124, 02698803";0,361;Q4;52;23;64;1230;69;63;0,95;53,48;56,41;0;2;United States;Northern America;"Hogrefe Publishing";"1987-2023";"Neuropsychology and Physiological Psychology (Q3); Neuroscience (miscellaneous) (Q4); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology"
488;21100975679;"Research and Practice in Intellectual and Developmental Disabilities";journal;"23297026, 23297018";0,359;Q3;15;19;65;443;48;32;0,57;23,32;78,95;1;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2023";"Neurology (Q3); Neurology (clinical) (Q3); Rehabilitation (Q3); Developmental Neuroscience (Q4)";"Medicine; Neuroscience"
489;19700175781;"Psychology and Neuroscience";journal;"19843054, 19833288";0,358;Q4;24;23;92;1499;110;92;1,24;65,17;48,94;0;0;Brazil;Latin America;"Casa do Psicologo";"2010-2023";"Neuropsychology and Physiological Psychology (Q3); Neuroscience (miscellaneous) (Q4)";"Neuroscience; Psychology"
490;21101080425;"Acta Epileptologica";journal;"25244434, 20969384";0,357;Q3;7;30;95;1129;110;93;0,86;37,63;47,83;0;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2019-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
491;12100154836;"Evidence-Based Communication Assessment and Intervention";journal;"17489539, 17489547";0,357;Q4;18;10;78;474;56;64;0,70;47,40;62,50;0;1;United Kingdom;Western Europe;"Informa Healthcare";"2007-2023";"Linguistics and Language (Q1); Rehabilitation (Q3); Speech and Hearing (Q3); Cognitive Neuroscience (Q4)";"Health Professions; Medicine; Neuroscience; Social Sciences"
492;16690;"Journal of Computational Neuroscience";journal;"09295313, 15736873";0,357;Q4;82;24;95;1226;99;88;1,09;51,08;25,76;0;2;Netherlands;Western Europe;"Springer Netherlands";"1994-2023";"Cellular and Molecular Neuroscience (Q4); Cognitive Neuroscience (Q4); Sensory Systems (Q4)";"Neuroscience"
493;21100432868;"Anatomy and Cell Biology";journal;"20933673, 20933665";0,356;Q4;25;80;201;2587;249;199;1,19;32,34;43,57;0;8;South Korea;Asiatic Region;"Korean Association of Anatomists";"2014-2023";"Anatomy (Q2); Histology (Q3); Cell Biology (Q4); Cellular and Molecular Neuroscience (Q4); Developmental Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
494;21100199849;"Basic and Clinical Neuroscience";journal;"2008126X";0,356;Q4;28;62;244;2825;327;241;0,95;45,56;41,29;0;8;Iran;Middle East;"Iran University of Medical Sciences";"2010-2023";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)";"Medicine; Neuroscience"
495;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"16878329, 11101083";0,355;Q4;18;172;462;6011;579;448;1,26;34,95;39,71;0;62;United States;Northern America;"Springer Nature";"2009-2016, 2018-2023";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Surgery (Q3); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
496;17540;"Acta Neurobiologiae Experimentalis";journal;"00651400, 16890035";0,353;Q4;60;38;124;2693;191;124;1,63;70,87;49,21;0;6;Poland;Eastern Europe;"Nencki Institute of Experimental Biology";"1970-2023";"Medicine (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
497;21101093327;"Asian Journal of Sport and Exercise Psychology";journal;"26672391";0,348;Q4;6;33;48;1637;83;41;1,73;49,61;32,26;0;4;China;Asiatic Region;"KeAi Communications Co.";"2021-2023";"Social Sciences (miscellaneous) (Q2); Applied Psychology (Q3); Cognitive Neuroscience (Q4)";"Neuroscience; Psychology; Social Sciences"
498;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,341;Q3;58;157;598;4808;602;477;0,88;30,62;45,56;0;43;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2023";"Neurology (Q3); Neurology (clinical) (Q3); Biological Psychiatry (Q4)";"Medicine; Neuroscience"
499;18117;"Noropsikiyatri Arsivi";journal;"13000667";0,340;Q4;25;64;220;1849;262;204;1,08;28,89;55,00;0;24;Turkey;Middle East;"Turkish Neuropsychiatric Society";"1973-1974, 1976-1977, 1994-1995, 2009-2023";"Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
500;21100244818;"International Journal of Developmental Sciences";journal;"21917485, 2192001X";0,335;Q4;25;12;31;434;32;27;1,00;36,17;58,82;0;4;Netherlands;Western Europe;"IOS Press BV";"2007-2023";"Developmental and Educational Psychology (Q3); Social Psychology (Q3); Aging (Q4); Developmental Neuroscience (Q4); Life-span and Life-course Studies (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology; Social Sciences"
501;21100860435;"Journal of Motor Learning and Development";journal;"23253215, 23253193";0,331;Q4;19;33;96;1382;104;94;0,70;41,88;41,96;0;2;United States;Northern America;"Human Kinetics Publishers Inc.";"2017-2023";"Biophysics (Q3); Orthopedics and Sports Medicine (Q3); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience; Psychology"
502;145567;"Pragmatics and Cognition";journal;"15699943, 09290907";0,330;Q4;39;12;44;445;26;42;0,70;37,08;69,23;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1993-2014, 2016-2022";"Linguistics and Language (Q1); History and Philosophy of Science (Q2); Computer Science (miscellaneous) (Q3); Behavioral Neuroscience (Q4)";"Arts and Humanities; Computer Science; Neuroscience; Social Sciences"
503;21101077110;"Cognitive Computation and Systems";journal;"25177567";0,322;Q4;10;25;90;935;135;88;1,43;37,40;24,64;0;5;United Kingdom;Western Europe;"John Wiley and Sons Inc.";"2019-2023";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Computer Vision and Pattern Recognition (Q3); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology"
504;21100854898;"NeuroRegulation";journal;"23730587";0,318;Q4;12;21;52;966;72;51;1,82;46,00;58,02;0;5;United States;Northern America;"International Society for Neurofeedback &amp; Research";"2014-2023";"Applied Psychology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Physiology (medical) (Q3); Psychiatry and Mental Health (Q3); Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Experimental and Cognitive Psychology (Q4)";"Medicine; Neuroscience; Psychology"
505;21100904572;"Spinal cord series and cases";journal;"20586124";0,309;Q3;17;54;294;1179;295;281;0,79;21,83;41,32;0;13;United Kingdom;Western Europe;"Nature Publishing Group";"2017-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
506;5100155028;"Acta Endocrinologica";journal;"1843066X, 18410987";0,307;Q4;19;66;268;1811;250;229;0,80;27,44;47,50;0;35;Romania;Eastern Europe;"Acta Endocrinologica Foundation";"2005, 2008-2023";"Endocrinology, Diabetes and Metabolism (Q3); Endocrine and Autonomic Systems (Q4); Endocrinology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
507;18300156711;"Advances in Cognitive Psychology";journal;"18951171";0,306;Q4;36;36;90;2466;99;87;0,87;68,50;53,98;0;3;Poland;Eastern Europe;"University of Finance and Management";"2007-2023";"Applied Psychology (Q3); Clinical Psychology (Q3); Psychiatry and Mental Health (Q3); Psychology (miscellaneous) (Q3); Experimental and Cognitive Psychology (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience; Psychology"
508;19700166619;"Journal of Neuroscience, Psychology, and Economics";journal;"1937321X, 2151318X";0,306;Q4;30;14;46;902;64;46;1,72;64,43;35,71;0;2;United States;Northern America;"American Psychological Association";"2008-2023";"Economics, Econometrics and Finance (miscellaneous) (Q2); Applied Psychology (Q3); Business, Management and Accounting (miscellaneous) (Q3); Neuropsychology and Physiological Psychology (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Neuroscience; Psychology"
509;21101030143;"Psychology Hub";journal;"2723973X, 27242943";0,301;Q4;8;27;66;1398;65;61;1,02;51,78;63,25;0;13;Italy;Western Europe;"Sapienza Universita Editrice";"2020-2023";"Psychiatry and Mental Health (Q3); Psychology (miscellaneous) (Q3); Behavioral Neuroscience (Q4)";"Medicine; Neuroscience; Psychology"
510;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,299;Q3;48;164;542;4207;396;397;0,72;25,65;40,76;0;29;Germany;Western Europe;"Springer Verlag";"1947-2023";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)";"Medicine; Neuroscience"
511;22507;"Invertebrate Neuroscience";journal;"13542516, 14391104";0,298;Q4;40;0;24;0;29;24;0,00;0,00;0,00;0;0;Germany;Western Europe;"Springer Verlag";"1995-1999, 2001-2020";"Cellular and Molecular Neuroscience (Q4); Developmental Neuroscience (Q4)";"Neuroscience"
512;17969;"Neurology India";journal;"19984022, 00283886";0,289;Q3;56;457;1628;4779;960;1133;0,58;10,46;24,94;0;72;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1965-1979, 1981-1984, 1986-1988, 1994-2023";"Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
513;5000153107;"Central Nervous System Agents in Medicinal Chemistry";journal;"18715249, 18756166";0,283;Q4;39;22;60;1112;86;57;1,45;50,55;48,61;0;5;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2023";"Molecular Medicine (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology"
514;24578;"Mathematical Medicine and Biology";journal;"14778599";0,276;Q4;49;15;63;536;67;63;1,10;35,73;33,33;0;9;United Kingdom;Western Europe;"Oxford University Press";"1984-2023";"Applied Mathematics (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3); Modeling and Simulation (Q3); Pharmacology (Q3); Neuroscience (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology; Mathematics; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
515;17462;"Neuropsychoanalysis";journal;"15294145, 20443978";0,276;Q4;30;20;59;1021;35;24;0,41;51,05;42,31;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1999-2023";"Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)";"Neuroscience; Psychology"
516;15873;"Journal of Clinical Neuromuscular Disease";journal;"15371611, 15220443";0,274;Q3;33;38;145;954;105;89;0,67;25,11;44,52;0;11;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1999-2023";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience"
517;19700176038;"Iranian Journal of Psychiatry and Behavioral Sciences";journal;"17358639, 17359287";0,269;Q4;26;86;260;3181;203;229;0,64;36,99;50,00;0;29;Iran;Middle East;"Brieflands";"2007-2023";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
518;21101021075;"All Life";journal;"26895293, 26895307";0,266;Q4;49;65;272;3451;322;269;1,15;53,09;35,67;1;31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2020-2023";"Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Neuroscience"
519;14899;"Clinical Neuropathology";journal;"07225091";0,266;Q3;48;27;143;580;77;100;0,48;21,48;41,59;0;9;Germany;Western Europe;"Dustri-Verlag Dr. Karl Feistle";"1982-2023";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)";"Medicine; Neuroscience"
520;19700174989;"Iranian Journal of Child Neurology";journal;"20080700, 17354668";0,255;Q4;20;53;150;1475;149;148;0,84;27,83;44,96;0;9;Iran;Middle East;"Iranian Child Neurology Society";"2009-2023";"Pediatrics, Perinatology and Child Health (Q3); Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
521;21101023029;"Sleep and Vigilance";journal;"25102265";0,252;Q4;9;36;125;1322;134;102;0,84;36,72;40,20;0;10;Singapore;Asiatic Region;"Springer Verlag";"2017, 2019-2023";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
522;24802;"Neural Network World";journal;"23364335, 12100552";0,251;Q4;30;25;62;766;84;62;1,24;30,64;29,82;0;10;Czech Republic;Eastern Europe;"Czech Technical University in Prague";"1994-2023";"Artificial Intelligence (Q4); Hardware and Architecture (Q4); Neuroscience (miscellaneous) (Q4); Software (Q4)";"Computer Science; Neuroscience"
523;144607;"Neuroforum";journal;"09470875, 23637013";0,245;Q4;10;0;97;0;59;83;0,60;0,00;0,00;0;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2005-2022";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
524;21101152855;"Addicta: the Turkish Journal on Addictions";journal;"21491305, 21487286";0,243;Q4;9;41;107;1553;86;105;0,60;37,88;60,38;0;17;Turkey;Middle East;"AVES";"2019-2023";"Psychology (miscellaneous) (Q3); Biological Psychiatry (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
525;145096;"Neuropsychopharmacologia Hungarica";journal;"14198711";0,242;Q4;18;22;67;808;55;53;0,80;36,73;48,57;0;6;Hungary;Eastern Europe;"Hungarian Association of Psychopharmacology";"2004-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics; Psychology"
526;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,236;Q4;23;50;149;1393;108;149;0,85;27,86;43,46;0;21;Hungary;Eastern Europe;"Ifjusagi Lap-es Konyvkiado Vallalat";"1954-1964, 1973-1985, 2002-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
527;21100781700;"Music & Medicine";journal;"1943863X, 19438621";0,236;Q4;21;23;96;696;51;84;0,56;30,26;54,10;0;6;United States;Northern America;"International Association for Music and Medicine (IAMM)";"2009-2013, 2020-2023";"Music (Q2); Behavioral Neuroscience (Q4); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Neuroscience"
528;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,233;Q4;24;4;24;97;25;23;0,89;24,25;0,00;0;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
529;21101056923;"OBM Neurobiology";journal;"25734407";0,232;Q4;6;33;97;1837;68;97;0,73;55,67;49,59;0;11;United States;Northern America;"LIDSEN Publishing Inc";"2019-2023";"Cellular and Molecular Neuroscience (Q4); Developmental Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
530;19900193879;"Neuropsychological Trends";journal;"19703201, 1970321X";0,229;Q4;11;11;30;611;25;30;0,68;55,55;50,00;0;1;Italy;Western Europe;"LED Edizioni Universitarie";"2011-2023";"Cellular and Molecular Neuroscience (Q4); Neuropsychology and Physiological Psychology (Q4)";"Neuroscience; Psychology"
531;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,225;Q4;10;33;78;1593;47;75;0,66;48,27;53,13;0;7;Poland;Eastern Europe;"Instytut Psychiatrii I Neurologii";"2007-2023";"Clinical Psychology (Q3); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
532;17551;"Acta Neurologica Taiwanica";journal;"1028768X";0,222;Q4;28;37;88;724;57;85;0,59;19,57;42,48;0;25;Taiwan;Asiatic Region;"Neurological Society R.O.C (Taiwan)";"1997-2023";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
533;21101058284;"Current Journal of Neurology";journal;"2717011X";0,222;Q4;5;40;120;1313;78;98;0,54;32,83;44,44;0;11;Iran;Middle East;"Tehran University of Medical Sciences";"2020-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
534;15500154711;"Chemosensory Perception";journal;"19365810, 19365802";0,220;Q4;37;0;46;0;38;46;0,90;0,00;0,00;0;0;United States;Northern America;"Springer New York";"2008-2022";"Cellular and Molecular Neuroscience (Q4); Sensory Systems (Q4)";"Neuroscience"
535;21101162544;"Neurosurgical Focus: Video";journal;"26435217";0,216;Q4;3;54;180;317;57;165;0,34;5,87;21,78;0;4;United States;Northern America;"American Association of Neurological Surgeons";"2019-2023";"Surgery (Q3); Neurology (Q4)";"Medicine; Neuroscience"
536;17492;"Neuroendocrinology Letters";journal;"0172780X";0,214;Q4;72;58;149;165;98;147;0,48;2,84;43,16;0;20;Sweden;Western Europe;"Maghira and Maas Publications";"1979-1982, 1984-1995, 1997-2023";"Endocrine and Autonomic Systems (Q4); Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4); Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
537;21101038738;"Neuroscience Research Notes";journal;"2576828X";0,214;Q4;6;28;63;986;74;55;1,10;35,21;42,16;0;6;Malaysia;Asiatic Region;"Neurotak Publishing";"2018-2023";"Cellular and Molecular Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neuroscience (miscellaneous) (Q4)";"Neuroscience"
538;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,213;Q4;21;36;155;1137;97;129;0,69;31,58;22,82;0;8;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2010-2023";"Immunology (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)";"Immunology and Microbiology; Medicine; Neuroscience"
539;21101060309;"Chronobiology in Medicine";journal;"26359162";0,212;Q4;6;32;98;1235;51;94;0,42;38,59;48,96;0;4;South Korea;Asiatic Region;"Korean Academy of Sleep Medicine";"2019-2023";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Physiology (Q4); Physiology (medical) (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
540;21101065161;"Ciencias Psicologicas";journal;"16884221, 16884094";0,212;Q4;5;25;61;1189;44;61;0,75;47,56;50,62;0;7;Uruguay;Latin America;"Departamentos de Psicologia de la Universidad Catolica del Uruguay";"2019-2023";"Education (Q3); Health (social science) (Q4); Neuroscience (miscellaneous) (Q4); Psychology (miscellaneous) (Q4)";"Neuroscience; Psychology; Social Sciences"
541;21100896229;"Phenomenology and Mind";journal;"22807853, 22394028";0,207;Q4;6;0;67;0;30;63;0,58;0,00;0,00;0;0;Italy;Western Europe;"Rosenberg and Sellier";"2018-2022";"Philosophy (Q2); Cognitive Neuroscience (Q4); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Neuroscience; Psychology"
542;21100792737;"International Journal of Cognitive Research in Science, Engineering and Education";journal;"2334847X, 23348496";0,205;Q4;16;44;132;1868;97;125;0,72;42,45;57,98;0;20;Serbia;Eastern Europe;"Association for the Development of Science, Engineering and Education";"2013-2023";"Cognitive Neuroscience (Q4); Education (Q4); Experimental and Cognitive Psychology (Q4)";"Neuroscience; Psychology; Social Sciences"
543;21100784273;"Journal of Intellectual Disability - Diagnosis and Treatment";journal;"22922598";0,205;Q4;10;21;199;728;107;197;0,46;34,67;42,62;0;10;Canada;Northern America;"Lifescience Global";"2013-2023";"Applied Psychology (Q4); Developmental and Educational Psychology (Q4); Health (social science) (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology; Social Sciences"
544;4000152109;"Journal of Pediatric Neurosciences";journal;"18171745";0,201;Q4;25;0;174;0;111;154;0,54;0,00;0,00;0;0;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2006-2022";"Pediatrics, Perinatology and Child Health (Q3); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
545;21100845829;"Communications in Mathematical Biology and Neuroscience";journal;"20522541";0,200;Q4;15;138;314;3828;277;314;0,64;27,74;40,00;0;94;United Kingdom;Western Europe;"SCIK Publishing Corporation";"2017-2023";"Applied Mathematics (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Mathematics; Neuroscience"
546;19700174668;"Annual Review of CyberTherapy and Telemedicine";journal;"15548716";0,194;Q4;21;43;98;804;65;91;0,74;18,70;61,83;0;8;Belgium;Western Europe;"Virtual Reality Medical Institute";"2009-2022";"Rehabilitation (Q3); Computer Science (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4); Psychology (miscellaneous) (Q4)";"Computer Science; Medicine; Neuroscience; Psychology"
